년,월,국적지역,입국자수
2023,09,솔로몬군도,14
2023,09,미이크로네시아,11
2023,09,투발루,11
2023,09,바누아투,9
2023,09,나우루,8
2023,09,통가,7
2023,09,토켈라우,2
2023,09,남아프리카공화국,1085
2023,09,에티오피아,737
2023,09,이집트,580
2023,09,모로코,403
2023,09,튀니지,348
2023,09,케냐,334
2023,09,리비아,203
2023,09,가나,194
2023,09,마다가스카르,190
2023,09,나이지리아,173
2023,09,모리셔스,153
2023,09,탄자니아,149
2023,09,짐바브웨,128
2023,09,르완다,125
2023,09,알제리,124
2023,09,앙골라,92
2023,09,우간다,81
2023,09,카메룬,73
2023,09,코트디부아르,62
2023,09,콩고민주공화국,61
2023,09,부룬디,57
2023,09,잠비아,51
2023,09,세네갈,47
2023,09,모잠비크,38
2023,09,수단,26
2023,09,기니,23
2023,09,보츠와나,21
2023,09,감비아,18
2023,09,나미비아,18
2023,09,가봉,17
2023,09,말라위,16
2023,09,말리,16
2023,09,레소토,15
2023,09,세이셸,14
2023,09,라이베리아,13
2023,09,부르키나파소,13
2023,09,베냉,11
2023,09,토고,11
2023,09,남수단공화국,10
2023,09,시에라리온,9
2023,09,상투메프린시페,8
2023,09,적도기니,8
2023,09,중앙아프리카공화국,8
2023,09,차드,8
2023,09,콩고,8
2023,09,소말리아,6
2023,09,코모로,6
2023,09,에스와티니,5
2023,09,카보베르데,5
2023,09,니제르,3
2023,09,에리트레아,3
2023,09,지부티,2
2023,09,기니비사우,1
2023,09,모리타니,1
2023,09,기타,116
2023,10,일본,257778
2023,10,중국,242466
2023,10,타이완,98651
2023,10,베트남,51618
2023,10,태국,47424
2023,10,필리핀,44276
2023,10,홍콩,40955
2023,10,싱가포르,34795
2023,10,말레이시아,33466
2023,10,한국계중국인,32237
2023,10,인도네시아,30577
2023,10,인도,19585
2023,10,몽골,10965
2023,10,우즈베키스탄,5422
2023,10,미얀마,5276
2023,10,카자흐스탄,4916
2023,10,캄보디아,4689
2023,10,튀르키예,3336
2023,10,마카오,2644
2023,10,방글라데시,2340
2023,10,스리랑카,2098
2023,10,네팔,1898
2023,10,사우디아라비아,1636
2023,10,파키스탄,1503
2023,10,라오스,1202
2023,10,이스라엘,954
2023,10,키르기즈,831
2023,10,아랍에미리트연합,730
2023,10,타지키스탄,645
2023,10,브루나이,573
2023,10,이란,395
2023,10,쿠웨이트,284
2023,10,요르단,263
2023,10,이라크,225
2023,10,카타르,222
2023,10,시리아,181
2023,10,오만,175
2023,10,레바논,119
2023,10,투르크메니스탄,112
2023,10,티모르민주공화국,105
2023,10,바레인,88
2023,10,키프로스,85
2023,10,예멘공화국,73
2023,10,부탄,47
2023,10,아프가니스탄,46
2023,10,몰디브,21
2023,10,팔레스타인,12
2023,10,영령인도양섬,2
2023,10,미국,121993
2023,10,캐나다,23006
2023,10,브라질,2863
2023,10,멕시코,2681
2023,10,콜롬비아,875
2023,10,아르헨티나,641
2023,10,칠레,636
2023,10,페루,594
2023,10,에콰도르,329
2023,10,코스타리카,312
2023,10,온두라스,255
2023,10,파나마,182
2023,10,과테말라,172
2023,10,도미니카공화국,165
2023,10,엘살바도르,164
2023,10,베네수엘라,163
2023,10,자메이카,122
2023,10,파라과이,75
2023,10,볼리비아,69
2023,10,세인트크리스토퍼네비스,63
2023,10,우루과이,61
2023,10,니카라과,57
2023,10,도미니카연방,57
2023,10,가이아나,32
2023,10,그레나다,28
2023,10,앤티카바부다,28
2023,10,세인트루시아,19
2023,10,세인트빈센트그레나딘,19
2023,10,트리니다드토바고,19
2023,10,벨리즈,16
2023,10,수리남,10
2023,10,바베이도스,8
2023,10,아이티,8
2023,10,바하마,7
2023,10,쿠바,6
2023,10,러시아(연방),16158
2023,10,프랑스,14866
2023,10,독일,14339
2023,10,영국,13657
2023,10,이탈리아,4989
2023,10,네덜란드,4882
2023,10,스페인,3772
2023,10,폴란드,3244
2023,10,스위스,2328
2023,10,스웨덴,2072
2023,10,우크라이나,1888
2023,10,덴마크,1876
2023,10,벨기에,1864
2023,10,루마니아,1720
2023,10,오스트리아,1390
2023,10,핀란드,1250
2023,10,포르투갈,1091
2023,10,노르웨이,1068
2023,10,아일랜드,1048
2023,10,그리스,987
2023,10,헝가리,946
2023,10,체코,893
2023,10,영국보호민,697
2023,10,불가리아,571
2023,10,크로아티아,539
2023,10,리투아니아,459
2023,10,슬로바크,396
2023,10,세르비아,331
2023,10,라트비아,251
2023,10,슬로베니아,222
2023,10,몬테네그로,182
2023,10,에스토니아,182
2023,10,아제르바이잔,177
2023,10,벨라루스,152
2023,10,조지아,148
2023,10,룩셈부르크,98
2023,10,알바니아,97
2023,10,아이슬란드,66
2023,10,유고슬라비아,53
2023,10,몰타,52
2023,10,몰도바,48
2023,10,아르메니아,43
2023,10,북마케도니아,25
2023,10,보스니아-헤르체고비나,21
2023,10,리히텐슈타인,12
2023,10,영국외지민,7
2023,10,코소보,7
2023,10,모나코,5
2023,10,안도라,3
2023,10,산마리노,2
2023,10,영국해외영토시민,2
2023,10,교황청,1
2023,10,오스트레일리아,20188
2023,10,뉴질랜드,4213
2023,10,피지,116
2023,10,사모아,43
2023,10,파푸아뉴기니,41
2023,10,키리바시,27
2023,10,통가,16
2023,10,마샬군도,15
2023,10,미이크로네시아,15
2023,10,팔라우,14
2023,10,솔로몬군도,12
2023,10,바누아투,11
2023,10,나우루,7
2023,10,투발루,5
2023,10,남아프리카공화국,1323
2023,10,에티오피아,726
2023,10,이집트,670
2023,10,케냐,504
2023,10,튀니지,477
2023,10,모로코,442
2023,10,짐바브웨,299
2023,10,마다가스카르,268
2023,10,가나,222
2023,10,모리셔스,214
2023,10,리비아,187
2023,10,나이지리아,185
2023,10,탄자니아,164
2023,10,콩고민주공화국,152
2023,10,세네갈,128
2023,10,알제리,111
2023,10,카메룬,97
2023,10,우간다,84
2023,10,르완다,72
2023,10,코트디부아르,38
2023,10,수단,34
2023,10,잠비아,27
2023,10,앙골라,24
2023,10,나미비아,22
2023,10,모잠비크,19
2023,10,보츠와나,17
2023,10,세이셸,17
2023,10,감비아,16
2023,10,말리,16
2023,10,부룬디,15
2023,10,에스와티니,14
2023,10,말라위,12
2023,10,부르키나파소,12
2023,10,차드,11
2023,10,기니,10
2023,10,베냉,10
2023,10,가봉,8
2023,10,토고,8
2023,10,라이베리아,7
2023,10,레소토,5
2023,10,중앙아프리카공화국,5
2023,10,에리트레아,4
2023,10,코모로,4
2023,10,니제르,3
2023,10,모리타니,3
2023,10,소말리아,3
2023,10,지부티,3
2023,10,남수단공화국,2
2023,10,카보베르데,2
2023,10,시에라리온,1
2023,10,콩고,1
2023,10,기타,179
2023,11,일본,280566
2023,11,중국,216645
2023,11,타이완,87698
2023,11,싱가포르,44540
2023,11,베트남,41625
2023,11,필리핀,40023
2023,11,홍콩,37686
2023,11,대만,30982
2023,11,말레이시아,30662
2023,11,인도네시아,25814
2023,11,한국계중국인,19511
2023,11,인도,11623
2023,11,몽골,11493
2023,11,미얀마,4833
2023,11,우즈베키스탄,4696
2023,11,카자흐스탄,4059
2023,11,캄보디아,3282
2023,11,마카오,2947
2023,11,튀르키예,2921
2023,11,네팔,2320
2023,11,사우디아라비아,1960
2023,11,방글라데시,1475
2023,11,스리랑카,1309
2023,11,파키스탄,1054
2023,11,라오스,985
2023,11,키르기즈,747
2023,11,브루나이,702
2023,11,아랍에미리트연합,620
2023,11,타지키스탄,565
2023,11,이스라엘,404
2023,11,이란,267
2023,11,쿠웨이트,252
2023,11,시리아,237
2023,11,요르단,217
2023,11,이라크,194
2023,11,카타르,149
2023,11,레바논,111
2023,11,오만,109
2023,11,투르크메니스탄,93
2023,11,바레인,83
2023,11,티모르민주공화국,65
2023,11,키프로스,58
2023,11,예멘공화국,54
2023,11,아프가니스탄,39
2023,11,부탄,31
2023,11,몰디브,25
2023,11,팔레스타인,9
2023,11,영령인도양섬,3
2023,11,홍콩거주난민,1
2023,11,미국,99785
2023,11,캐나다,19645
2023,11,브라질,2208
2023,11,멕시코,2018
2023,11,콜롬비아,592
2023,11,아르헨티나,471
2023,11,페루,466
2023,11,칠레,443
2023,11,코스타리카,170
2023,11,과테말라,150
2023,11,에콰도르,134
2023,11,베네수엘라,123
2023,11,온두라스,122
2023,11,파나마,113
2023,11,도미니카공화국,90
2023,11,자메이카,78
2023,11,엘살바도르,67
2023,11,도미니카연방,52
2023,11,세인트크리스토퍼네비스,43
2023,11,파라과이,42
2023,11,니카라과,39
2023,11,트리니다드토바고,34
2023,11,볼리비아,28
2023,11,가이아나,25
2023,11,우루과이,25
2023,11,세인트루시아,20
2023,11,바하마,19
2023,11,앤티카바부다,16
2023,11,세인트빈센트그레나딘,14
2023,11,바베이도스,13
2023,11,그레나다,12
2023,11,아이티,12
2023,11,벨리즈,10
2023,11,수리남,8
2023,11,쿠바,5
2023,11,러시아(연방),13310
2023,11,프랑스,11428
2023,11,영국,10215
2023,11,독일,9889
2023,11,이탈리아,4312
2023,11,네덜란드,3718
2023,11,스페인,3325
2023,11,폴란드,2925
2023,11,우크라이나,1662
2023,11,스웨덴,1452
2023,11,벨기에,1326
2023,11,스위스,1212
2023,11,덴마크,1157
2023,11,루마니아,1126
2023,11,핀란드,1117
2023,11,오스트리아,1038
2023,11,포르투갈,861
2023,11,체코,835
2023,11,그리스,782
2023,11,노르웨이,776
2023,11,아일랜드,735
2023,11,영국보호민,592
2023,11,헝가리,488
2023,11,크로아티아,410
2023,11,불가리아,373
2023,11,슬로바크,338
2023,11,리투아니아,302
2023,11,세르비아,198
2023,11,라트비아,195
2023,11,몬테네그로,195
2023,11,아제르바이잔,191
2023,11,에스토니아,164
2023,11,벨라루스,146
2023,11,슬로베니아,138
2023,11,조지아,78
2023,11,룩셈부르크,76
2023,11,알바니아,66
2023,11,아이슬란드,50
2023,11,유고슬라비아,40
2023,11,몰타,33
2023,11,아르메니아,25
2023,11,보스니아-헤르체고비나,20
2023,11,몰도바,18
2023,11,북마케도니아,15
2023,11,영국외지민,5
2023,11,코소보,5
2023,11,교황청,4
2023,11,산마리노,3
2023,11,리히텐슈타인,2
2023,11,모나코,2
2023,11,오스트레일리아,18779
2023,11,뉴질랜드,3645
2023,11,피지,65
2023,11,사모아,24
2023,11,파푸아뉴기니,19
2023,11,미이크로네시아,17
2023,11,바누아투,16
2023,11,팔라우,11
2023,11,마샬군도,8
2023,11,통가,8
2023,11,솔로몬군도,7
2023,11,나우루,6
2023,11,투발루,6
2023,11,키리바시,3
2023,11,에티오피아,1000
2023,11,남아프리카공화국,887
2023,11,이집트,511
2023,11,모로코,362
2023,11,케냐,309
2023,11,튀니지,249
2023,11,짐바브웨,234
2023,11,마다가스카르,151
2023,11,리비아,138
2023,11,나이지리아,133
2023,11,알제리,131
2023,11,탄자니아,129
2023,11,모리셔스,127
2023,11,가나,119
2023,11,우간다,64
2023,11,카메룬,50
2023,11,세네갈,45
2023,11,수단,38
2023,11,콩고민주공화국,27
2023,11,르완다,26
2023,11,코트디부아르,26
2023,11,가봉,17
2023,11,나미비아,16
2023,11,기니,12
2023,11,앙골라,12
2023,11,잠비아,11
2023,11,부르키나파소,10
2023,11,모잠비크,8
2023,11,시에라리온,8
2023,11,에스와티니,8
2023,11,라이베리아,7
2023,11,말라위,7
2023,11,말리,7
2023,11,카보베르데,7
2023,11,레소토,6
2023,11,모리타니,6
2023,11,보츠와나,5
2023,11,에리트레아,5
2023,11,적도기니,5
2023,11,콩고,5
2023,11,감비아,4
2023,11,소말리아,4
2023,11,토고,4
2023,11,기니비사우,3
2023,11,남수단공화국,3
2023,11,니제르,3
2023,11,베냉,3
2023,11,부룬디,3
2023,11,차드,3
2023,11,코모로,3
2023,11,세이셸,2
2023,11,중앙아프리카공화국,2
2023,11,지부티,2
2023,11,기타,194
2023,12,중국,250963
2023,12,일본,197999
2023,12,타이완,82069
2023,12,싱가포르,56482
2023,12,홍콩,42444
2023,12,베트남,36251
2023,12,필리핀,36035
2023,12,대만,34354
2023,12,말레이시아,33208
2023,12,인도네시아,27901
2023,12,한국계중국인,17497
2023,12,몽골,11537
2023,12,인도,9362
2023,12,미얀마,5859
2023,12,마카오,4754
2023,12,캄보디아,4382
2023,12,우즈베키스탄,4150
2023,12,네팔,3674
2023,12,카자흐스탄,3531
2023,12,튀르키예,2377
2023,12,스리랑카,2232
2023,12,방글라데시,1843
2023,12,브루나이,1754
2023,12,파키스탄,1308
2023,12,사우디아라비아,1229
2023,12,라오스,1220
2023,12,아랍에미리트연합,744
2023,12,키르기즈,640
2023,12,타지키스탄,424
2023,12,이스라엘,327
2023,12,이란,253
2023,12,카타르,177
2023,12,요르단,161
2023,12,쿠웨이트,152
2023,12,시리아,130
2023,12,이라크,122
2023,12,투르크메니스탄,67
2023,12,오만,61
2023,12,예멘공화국,53
2023,12,레바논,46
2023,12,키프로스,45
2023,12,부탄,38
2023,12,아프가니스탄,35
2023,12,티모르민주공화국,33
2023,12,바레인,32
2023,12,몰디브,22
2023,12,팔레스타인,7
2023,12,미국,83870
2023,12,캐나다,14870
2023,12,브라질,1733
2023,12,멕시코,1557
2023,12,콜롬비아,411
2023,12,아르헨티나,310
2023,12,페루,297
2023,12,칠레,220
2023,12,에콰도르,107
2023,12,베네수엘라,90
2023,12,과테말라,75
2023,12,코스타리카,67
2023,12,파나마,54
2023,12,엘살바도르,51
2023,12,도미니카공화국,49
2023,12,세인트크리스토퍼네비스,45
2023,12,온두라스,45
2023,12,자메이카,40
2023,12,우루과이,32
2023,12,볼리비아,27
2023,12,앤티카바부다,27
2023,12,도미니카연방,24
2023,12,파라과이,23
2023,12,트리니다드토바고,21
2023,12,니카라과,11
2023,12,그레나다,9
2023,12,세인트루시아,8
2023,12,바베이도스,6
2023,12,바하마,5
2023,12,쿠바,5
2023,12,수리남,4
2023,12,아이티,4
2023,12,가이아나,1
2023,12,벨리즈,1
2023,12,러시아(연방),12257
2023,12,프랑스,7748
2023,12,영국,7218
2023,12,독일,7205
2023,12,이탈리아,2864
2023,12,네덜란드,2612
2023,12,스페인,1877
2023,12,폴란드,1705
2023,12,우크라이나,1332
2023,12,스웨덴,1076
2023,12,스위스,909
2023,12,벨기에,900
2023,12,핀란드,830
2023,12,루마니아,718
2023,12,덴마크,646
2023,12,오스트리아,644
2023,12,포르투갈,644
2023,12,영국보호민,623
2023,12,체코,524
2023,12,아일랜드,518
2023,12,노르웨이,512
2023,12,그리스,477
2023,12,헝가리,382
2023,12,크로아티아,290
2023,12,불가리아,245
2023,12,리투아니아,204
2023,12,슬로바크,182
2023,12,라트비아,137
2023,12,아제르바이잔,117
2023,12,조지아,114
2023,12,룩셈부르크,96
2023,12,에스토니아,92
2023,12,몬테네그로,85
2023,12,세르비아,83
2023,12,벨라루스,78
2023,12,슬로베니아,69
2023,12,알바니아,37
2023,12,몰타,21
2023,12,아이슬란드,19
2023,12,보스니아-헤르체고비나,14
2023,12,몰도바,10
2023,12,아르메니아,10
2023,12,유고슬라비아,9
2023,12,모나코,8
2023,12,코소보,6
2023,12,리히텐슈타인,4
2023,12,영국외지민,4
2023,12,북마케도니아,3
2023,12,교황청,1
2023,12,오스트레일리아,22997
2023,12,뉴질랜드,4374
2023,12,피지,61
2023,12,파푸아뉴기니,28
2023,12,바누아투,16
2023,12,키리바시,14
2023,12,마샬군도,12
2023,12,팔라우,10
2023,12,미이크로네시아,7
2023,12,사모아,6
2023,12,투발루,5
2023,12,나우루,3
2023,12,솔로몬군도,3
2023,12,통가,3
2023,12,남아프리카공화국,958
2023,12,에티오피아,770
2023,12,이집트,462
2023,12,모로코,400
2023,12,튀니지,214
2023,12,리비아,122
2023,12,나이지리아,120
2023,12,가나,106
2023,12,케냐,100
2023,12,알제리,95
2023,12,탄자니아,60
2023,12,모리셔스,43
2023,12,카메룬,32
2023,12,르완다,29
2023,12,수단,27
2023,12,콩고민주공화국,26
2023,12,우간다,21
2023,12,짐바브웨,16
2023,12,코트디부아르,15
2023,12,보츠와나,13
2023,12,세네갈,13
2023,12,베냉,10
2023,12,잠비아,10
2023,12,기니,8
2023,12,가봉,7
2023,12,라이베리아,7
2023,12,에스와티니,6
2023,12,마다가스카르,5
2023,12,말리,5
2023,12,감비아,4
2023,12,말라위,4
2023,12,앙골라,4
2023,12,카보베르데,4
2023,12,모리타니,3
2023,12,모잠비크,3
2023,12,부룬디,3
2023,12,세이셸,3
2023,12,시에라리온,3
2023,12,기니비사우,2
2023,12,나미비아,2
2023,12,부르키나파소,2
2023,12,소말리아,2
2023,12,토고,2
2023,12,남수단공화국,1
2023,12,레소토,1
2023,12,중앙아프리카공화국,1
2023,12,코모로,1
